account_id,region,volume_id,volume_name,environment,volume_type,size_gb,iops_provisioned,throughput_mbps,state,is_attached,attached_instance_id,attached_instance_name,attachment_device,volume_classification,latest_snapshot_id,latest_snapshot_time,days_since_last_snapshot,encrypted,kms_key_id,multi_attach_enabled,rightsizing_recommendation
946447852237,us-east-1,vol-0b1c3d2b4984dda80,production-eks134-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-0f34341e154ccd087,production-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-02ef5c7907aadf58b,cortado-production-eks-134-dynamic-pvc-991afdf2-887e-477f-8695-c55f4f2d7794,Prod,gp3,10,3000,125,in-use,Yes,i-0d28bbc2445048f7e,production-eks134-ng-1,/dev/xvdaa,Data/External,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0e2836bfd676eb0a2,production-eks134-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-0d28bbc2445048f7e,production-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0642d11eb7c3f64ad,production-eks134-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-087f0e905c86d26ac,production-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-08f7b3609c7f140d4,kubernetes-dynamic-pvc-aedeb7bf-bcec-487d-8ad2-39e9e01191f3,Prod,gp2,5,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-0e24ac41b64082e66,kubernetes-dynamic-pvc-663ffbd9-18bb-4d40-8014-338221b20f0a,Prod,gp2,20,100,0,available,No,,,,Unattached,snap-0602fd40b1d385467,2025-01-28 19:17:52,310,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-03a435ad73f2de995,production-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-02cd0f7feea1dffcf,production-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-06c69c265b668389b,kubernetes-dynamic-pvc-a79d9aa2-c5e0-4a72-aee3-33bcb04b2a96,Prod,gp2,1,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-04d27778a305a9761,production-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-0ecf15b423fe7f783,production-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-09c6fc9d39e7c6266,,Prod,gp2,200,600,0,in-use,Yes,i-003db9cf5ac1ca620,production-muhimbi-node-0,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-0ee00a9bf6e02ac5a,,Prod,gp2,8,100,0,in-use,Yes,i-085667f918d2952d6,production-bastion-node-0,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-0148c41f4c08e2bbe,kubernetes-dynamic-pvc-7d2086ae-a96a-409c-92eb-20116e93b8ed,Prod,gp2,1,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-00e05627b9a74e24d,production-eks134-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-05a3f0060c2cce9c1,production-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0a3e14c719dd2139a,production-eks134-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-017f0adf5429a8e10,production-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0ce2177af1f745e17,production-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-06850070c870bd0bf,production-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-07928f6090bed462e,production-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-0f6c6c758cd7100f4,production-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0e41176c6bfebde45,,Prod,gp2,10,100,0,in-use,Yes,i-02cd0f7feea1dffcf,production-eks128-ng-1,/dev/xvdab,Data/External,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-0e91f68ba872576e3,kubernetes-dynamic-pvc-9f46c546-2144-4976-a2cb-92a90f26d3ca,Prod,gp2,10,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Convert gp2→gp3
946447852237,us-east-1,vol-00d7bbe6652ca9833,production-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-00a6e2a15b3fb1904,production-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0b4c99fbbfcf153b1,production-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-019f15d6c23b88bd6,production-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
946447852237,us-east-1,vol-0fb0db7689d29a0bf,,Prod,gp3,1,3000,125,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-east-1:946447852237:key/71be5650-4bd2-49c4-849e-2620be7a5fca,No,Keep as is
