account_id,region,volume_id,volume_name,environment,volume_type,size_gb,iops_provisioned,throughput_mbps,state,is_attached,attached_instance_id,attached_instance_name,attachment_device,volume_classification,latest_snapshot_id,latest_snapshot_time,days_since_last_snapshot,encrypted,kms_key_id,multi_attach_enabled,rightsizing_recommendation
013612877090,us-west-2,vol-0b8803ba3517b5b62,,Prod,gp3,200,3000,125,in-use,Yes,i-0a1f0faaefc2131f6,strong-analytics-deep-learning-base,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-00c9625af9421563e,kubernetes-dynamic-pvc-4d89ba05-f91b-451d-a1c5-95f77a7dc590,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0abb3095f7cc0697d,,Prod,gp3,100,3000,125,in-use,Yes,i-00e93682d3972d406,dev-pup-250909,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-0c687911dcb69116e,,Prod,gp2,30,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-02fa5e5df1d750dfe,,Prod,gp2,20,100,0,in-use,Yes,i-04df03a484e5eda5b,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0f7b132c981e091d4,kubernetes-dynamic-pvc-b9e5571f-9af0-4a54-801b-cbcf1f0b2588,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0edb7d4acec75e04a,kubernetes-dynamic-pvc-93b43164-e256-462b-b26a-cf926b1c1540,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-089161fd849427af6,,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0bdfdb79868222052,,Prod,gp2,20,100,0,in-use,Yes,i-0aa533f081f8168b9,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0669cca0d7a6680e0,,Prod,gp2,20,100,0,in-use,Yes,i-0300e2ee1196d66fc,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-06a3da832b75d5dfd,,Prod,gp2,75,225,0,in-use,Yes,i-00d00c0519c30ed01,dev-muhimbi-node-0,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-03915b59f74511cca,,Prod,gp2,50,150,0,in-use,Yes,i-0f37cf15dc7e6d41c,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-05930310f88562e37,,Prod,gp2,50,150,0,in-use,Yes,i-0a0cd207b826e4fa8,2025_07_03_jenkins_nodes,/dev/sda1,Root/Internal,snap-0616963dd37404aab,2025-07-03 19:29:15,153,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0ac1e7294df8c232e,,Prod,gp2,20,100,0,in-use,Yes,i-0cf44d614d3181f57,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-07920d608ce09fa07,kubernetes-dynamic-pvc-174626de-2cdd-47c9-8f5c-3965a43e4420,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-098e1fc016970c3b2,,Prod,gp2,50,150,0,in-use,Yes,i-05a9a95e82aedb154,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-06969e508837a20b6,,Prod,gp2,50,150,0,in-use,Yes,i-0db3fcf4ec9d01faa,2024_11_13_jenkins_nodes,/dev/sda1,Root/Internal,snap-05d9988f157c67c26,2024-11-13 23:30:51,385,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-01426b8aa4037618f,,Prod,gp2,50,150,0,in-use,Yes,i-04e876d13d4497fa2,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0273c1edbbf35c421,kubernetes-dynamic-pvc-aac01c33-b94e-49ad-94b9-705f4136749f,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-09a287f4d5ed0b17a,,Prod,gp2,50,150,0,in-use,Yes,i-0a99dd246c91368ea,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0936f8ae22818b30a,kubernetes-dynamic-pvc-bfb3194d-c4ef-4ef4-a6f6-5ea555b725f4,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0667d2afe072f9845,,Prod,gp2,50,150,0,in-use,Yes,i-00febee95b0cdfd30,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0a4351c4a66349124,,Prod,gp2,50,150,0,in-use,Yes,i-0f17e81b3f4c36dce,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0faf6f78b758de095,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-060327cef7dd963a2,,Prod,gp2,8,100,0,in-use,Yes,i-0aa533f081f8168b9,,/dev/xvdba,Data/External,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-04ebea07c80d98a46,kubernetes-dynamic-pvc-2a80551f-70b6-4bee-b09a-bf7fc1053684,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-053ffe219d4c473c5,,Prod,gp3,200,3000,125,in-use,Yes,i-0ef44815c667c08ad,strong-analytics-ml,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-03280e8faba41f22f,,Prod,gp3,8,3000,125,in-use,Yes,i-01e05ac27ea534446,dev-ods-itdr-refresh-20251106,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-0fdb7f506a05e97b0,,Prod,gp3,8,3000,125,in-use,Yes,i-0b6cddb9bc58975ff,port-gha-runner,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-0584378086844351b,,Prod,gp2,30,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0a69ac243619dec24,,Prod,gp3,30,3000,125,in-use,Yes,i-0b0d236eb331a67e3,Sonarqube-runner,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-070496c992081d7b9,,Prod,gp2,50,150,0,in-use,Yes,i-0be4f7fa269ba6829,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-06ca9973a9a694579,,Prod,gp2,20,100,0,in-use,Yes,i-000696983b07ace70,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0ca979727ce6d9d6d,,Prod,gp2,20,100,0,in-use,Yes,i-0a6bef6dec9e63935,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-01abb66f9a5736bab,,Prod,gp2,20,100,0,in-use,Yes,i-04c7420c334a44546,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-08fedfe6d34dec2b6,,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-02305d10b903439ab,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-051d7607304ea0a84,,Prod,gp2,20,100,0,in-use,Yes,i-0e363404d093eba47,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0b28a8020d8abf387,NDR Data Volume,Prod,gp2,135,405,0,in-use,Yes,i-049811bd83a7af13a,Sophos Data Collector,/dev/sdh,Data/External,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-071fc1da4fa8cdb89,,Prod,gp2,50,150,0,in-use,Yes,i-0dc0829cf701dd604,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-095aa619550c0ba97,,Prod,gp2,30,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-038efa4fa5596b10a,,Prod,gp2,20,100,0,in-use,Yes,i-07949859ba07bc83e,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-02f00a480137c70ca,,Prod,gp3,8,3000,125,in-use,Yes,i-068a3474fe3f77083,dev-ods-250612,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-0ff50224fc27509fe,,Prod,gp2,40,120,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-06780d3a76a1ad208,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0936c5a58a1794e0f,,Prod,gp2,200,600,0,in-use,Yes,i-017c4fbce2b2cb7b1,jenkins-okta-test,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-08c23f6ea01ebe7cb,,Prod,gp2,20,100,0,in-use,Yes,i-0870bc547d0d07d7f,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-074359d3e6f707744,kubernetes-dynamic-pvc-40504135-9fd2-4cc7-9934-6e9d9977e911,Prod,gp2,2,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0232e8620e11df536,,Prod,gp2,20,100,0,in-use,Yes,i-0b3a315095e065844,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-077b84044a61f73a1,kubernetes-dynamic-pvc-8d0238b7-0563-40fa-8e3e-33a26169e82a,Prod,gp2,16,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-02fef8a865c2a0608,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0aa29d3a147041789,,Prod,gp2,75,225,0,in-use,Yes,i-0717182f7de8912b4,dev-muhimbi-node-1,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0902683a41af6d5c4,,Prod,gp2,20,100,0,in-use,Yes,i-0ddc0f9b440397f36,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0555d330f3f6db5f5,,Prod,gp2,20,100,0,in-use,Yes,i-069abf73be8161aba,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-04aaf9665068c2389,DemoVolume,Prod,gp2,10,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-026fadaee43fc8e38,,Prod,gp2,1,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-056ce6eb5ec838192,,Prod,gp2,50,150,0,in-use,Yes,i-0123cc486d8165727,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-005f5b6d8f0a9bdd3,,Prod,gp2,16,100,0,in-use,Yes,i-049811bd83a7af13a,Sophos Data Collector,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-00da8a81b7e0fb1fb,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-033c2ed764984ebe8,,Prod,gp2,20,100,0,in-use,Yes,i-0268dcac1e5c8fc79,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0b3286bd74b7de373,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0e569133f568c32a9,,Prod,gp3,30,3000,125,in-use,Yes,i-03cd531043a18893e,GitHub-Actions-Runner,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-026822d713a8d6d82,,Prod,gp2,30,100,0,in-use,Yes,i-0aa533f081f8168b9,,/dev/xvdbb,Data/External,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0696fdbd2032a570c,,Prod,gp2,1,100,0,in-use,Yes,i-0a6bef6dec9e63935,,/dev/xvdba,Data/External,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-00853b0ad6fd9f11f,,Prod,gp2,200,600,0,in-use,Yes,i-002071f300a0cd8e2,Jenkins-master01,/dev/sda1,Root/Internal,snap-0e3a1daae226d49e3,2025-08-22 16:04:09,104,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-07bcf517b7da8748f,,Prod,gp3,500,3000,125,in-use,Yes,i-08045589f7b626db4,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
013612877090,us-west-2,vol-0649142a83e120b7b,kubernetes-dynamic-pvc-a519d990-7152-4bf0-8f14-bae0938e0887,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-082874fe5093d6cc7,,Prod,gp2,8,100,0,available,No,,,,Unattached,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-0dd93863069980efe,,Prod,gp2,50,150,0,in-use,Yes,i-06283268f4dbe9454,,/dev/sda1,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Convert gp2→gp3
013612877090,us-west-2,vol-02054d773553c62b3,,Prod,gp3,8,3000,125,in-use,Yes,i-0fcb1d0af2a1c2065,Sophos,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:013612877090:key/c76fc31f-7d52-4fe0-b884-0906c0ac6022,No,Keep as is
