account_id,region,volume_id,volume_name,environment,volume_type,size_gb,iops_provisioned,throughput_mbps,state,is_attached,attached_instance_id,attached_instance_name,attachment_device,volume_classification,latest_snapshot_id,latest_snapshot_time,days_since_last_snapshot,encrypted,kms_key_id,multi_attach_enabled,rightsizing_recommendation
163799539090,us-west-2,vol-0d4bf44769c659103,,Prod,gp2,20,100,0,in-use,Yes,i-0519160cc0a354c14,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-01fef764e6631147f,,Prod,gp2,1,100,0,in-use,Yes,i-0a82821391291d798,,/dev/xvdba,Data/External,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-02e01323428fdd50c,,Prod,gp2,20,100,0,in-use,Yes,i-004cf320e05e182a7,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-07cd113d89f7f2d9e,,Prod,gp2,30,100,0,in-use,Yes,i-041d2e80f93c4b11d,,/dev/xvdbb,Data/External,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-0cbca983fd032f4b8,,Prod,gp2,20,100,0,in-use,Yes,i-0cc4e0e65bbdc8ef8,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-0cfe5542db77ad87a,,Prod,gp2,20,100,0,in-use,Yes,i-0e8c0b4362f580acd,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-0f5a2481dd599e12a,,Prod,gp3,8,3000,125,in-use,Yes,i-004ec4119f05ab7a6,stage-ods-250612,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Keep as is
163799539090,us-west-2,vol-0f7ffab1bde7b3926,,Prod,gp2,20,100,0,in-use,Yes,i-0baa65b694838da90,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
163799539090,us-west-2,vol-080c43fd3e06921f4,,Prod,gp3,8,3000,125,in-use,Yes,i-09f1105f2a9160482,,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Keep as is
163799539090,us-west-2,vol-096cfe1096581dca0,,Prod,gp2,8,100,0,in-use,Yes,i-04275a385bec8b5c8,,/dev/xvdba,Data/External,,,,Yes,arn:aws:kms:us-west-2:163799539090:key/79fdbb10-2efa-4d68-9d87-ac170952b7f4,No,Convert gp2→gp3
