account_id,region,instance_id,instance_name,environment,state,platform,instance_type,instance_family,vcpu_count,cpu_architecture,launch_time,days_since_launch,root_volume_size_gb,root_volume_type,has_instance_store,private_ips,public_ip,subnet_id,vpc_id,security_group_ids,autoscaling_group_name,avg_cpu_30d,cpu_data_points_count_30d,purchase_option,rightsizing_action,recommended_instance_type,recommendation_reason,ami_id,ami_name,ami_description,ami_creation_date,ami_age_days,ami_owner_id,ami_owner_alias,ami_platform,ami_platform_details,ami_architecture,ami_virtualization_type,ami_hypervisor,ami_state,ami_image_type,ami_root_device_type,ami_root_device_name,ami_sriov_net_support,ami_ena_support,ami_tpm_support,ami_boot_mode,ami_imds_support,ami_deprecation_time,ami_is_public,ami_category,ami_security_risk_level,ami_security_risk_reasons,ami_compliance_status,ami_update_recommendation,ami_block_device_count,ami_block_devices_details,ami_tags_count,ami_tags_details,ami_usage_operation,ami_image_location
163799539090,us-west-2,i-09f1105f2a9160482,,Prod,running,Linux/Unix,t2.micro,t2,1,x86_64,2024-12-17 18:03:24,352,8,gp3,No,10.2.1.130,,subnet-0901c76892652081b,vpc-0fefdc45dcc9cdf56,sg-0bab6288045182494,,1.24,721,OnDemand,Downsize,t2.nano,Low CPU utilization (1.2%),ami-07d9cf938edb0739b,al2023-ami-2023.6.20241212.0-kernel-6.1-x86_64,Amazon Linux 2023 AMI 2023.6.20241212.0 x86_64 HVM kernel-6.1,2024-12-12T08:27:53.000Z,369,137112412989,amazon,Linux/Unix,Linux/UNIX,x86_64,hvm,xen,available,machine,ebs,/dev/xvda,simple,True,Unknown,uefi-preferred,v2.0,2025-03-12T08:28:00.000Z,True,Amazon Linux,High,AMI is 369 days old (>1 year); Public AMI - verify source; AMI is deprecated,Non-Compliant: Deprecated AMI,URGENT: Replace deprecated AMI immediately,1,/dev/xvda:gp3:8GB:Unencrypted,0,No tags,RunInstances,amazon/al2023-ami-2023.6.20241212.0-kernel-6.1-x86_64
163799539090,us-west-2,i-004ec4119f05ab7a6,stage-ods-250612,NonProd,running,Linux/Unix,m5.4xlarge,m5,16,x86_64,2025-11-10 20:04:13,23,8,gp3,No,10.2.30.107,,subnet-0b87147e2b5c5e833,vpc-0fefdc45dcc9cdf56,sg-0ff17aae0e579ca69,,8.9,721,OnDemand,Downsize,m5.2xlarge,Low CPU utilization (8.9%),ami-0775c09d015da3f73,debian-12-amd64-20250530-2128,Debian 12 (20250530-2128),2025-05-30T15:05:43.000Z,200,136693071363,amazon,Linux/Unix,Linux/UNIX,x86_64,hvm,xen,available,machine,ebs,/dev/xvda,simple,True,Unknown,Unknown,Unknown,2027-05-30T15:05:43.000Z,True,Debian,High,AMI is 200 days old (>6 months); Public AMI - verify source; Third-party AMI owner: 136693071363; AMI is deprecated; Not using IMDSv2 (Instance Metadata Service v2),Non-Compliant: Deprecated AMI,URGENT: Replace deprecated AMI immediately,1,/dev/xvda:gp3:8GB:Unencrypted,0,No tags,RunInstances,amazon/debian-12-amd64-20250530-2128
163799539090,us-west-2,i-05d1c2921da1311c3,stage-dealdashboard-250612,NonProd,running,Linux/Unix,t3.small,t3,2,x86_64,2025-06-12 19:48:31,175,100,gp3,No,10.2.25.133,,subnet-0b87147e2b5c5e833,vpc-0fefdc45dcc9cdf56,sg-047ecbd6b34636151,,0.87,721,OnDemand,Downsize,t3.micro,Low CPU utilization (0.9%),ami-0775c09d015da3f73,debian-12-amd64-20250530-2128,Debian 12 (20250530-2128),2025-05-30T15:05:43.000Z,200,136693071363,amazon,Linux/Unix,Linux/UNIX,x86_64,hvm,xen,available,machine,ebs,/dev/xvda,simple,True,Unknown,Unknown,Unknown,2027-05-30T15:05:43.000Z,True,Debian,High,AMI is 200 days old (>6 months); Public AMI - verify source; Third-party AMI owner: 136693071363; AMI is deprecated; Not using IMDSv2 (Instance Metadata Service v2),Non-Compliant: Deprecated AMI,URGENT: Replace deprecated AMI immediately,1,/dev/xvda:gp3:8GB:Unencrypted,0,No tags,RunInstances,amazon/debian-12-amd64-20250530-2128
163799539090,us-west-2,i-09f5a4b0262fd90ca,stage-muhimbi-node-0,NonProd,running,windows,m7a.large,m7a,2,x86_64,2025-07-11 21:48:56,145,75,gp2,No,10.2.15.99,54.202.75.187,subnet-036058c8cdf46152e,vpc-0fefdc45dcc9cdf56,sg-0a0945792cd3d5eab,,0.6,721,OnDemand,Downsize,m7a.large,Low CPU (0.6%) but no smaller type available,Unknown,AMI not found or deleted,AMI not found or deleted,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,AMI not found or deleted,Unknown,AMI not found or deleted,0,Unknown,0,Unknown,Unknown,Unknown
163799539090,us-west-2,i-0826cda6ee92bca6f,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-24 19:14:23,10,20,gp2,No,"10.2.46.248,10.2.40.170,10.2.47.89",,subnet-09b4a7ab8507068b7,vpc-0fefdc45dcc9cdf56,"sg-0198452d8200b4386,sg-0fe5d41341354db3b",eks-stage-nodes-21-t3-xlarge-72ca9270-3b12-5c6f-b613-65c6acd708a1,9.61,242,OnDemand,Downsize,t3.large,Low CPU utilization (9.6%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
163799539090,us-west-2,i-0d47a077e5add9449,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-24 19:21:29,10,20,gp2,No,"10.2.47.176,10.2.43.232",,subnet-09b4a7ab8507068b7,vpc-0fefdc45dcc9cdf56,"sg-0198452d8200b4386,sg-0fe5d41341354db3b",eks-stage-nodes-21-t3-xlarge-72ca9270-3b12-5c6f-b613-65c6acd708a1,9.19,242,OnDemand,Downsize,t3.large,Low CPU utilization (9.2%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
163799539090,us-west-2,i-02996962fd5995424,stage-muhimbi-node-1,NonProd,running,windows,m7a.large,m7a,2,x86_64,2025-07-11 21:48:56,145,75,gp2,No,10.2.26.248,35.91.176.247,subnet-0b87147e2b5c5e833,vpc-0fefdc45dcc9cdf56,sg-0a0945792cd3d5eab,,0.6,721,OnDemand,Downsize,m7a.large,Low CPU (0.6%) but no smaller type available,Unknown,AMI not found or deleted,AMI not found or deleted,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,AMI not found or deleted,Unknown,AMI not found or deleted,0,Unknown,0,Unknown,Unknown,Unknown
163799539090,us-west-2,i-0d100a47727b47636,stage-pup-250929,NonProd,running,Linux/Unix,t3.small,t3,2,x86_64,2025-09-29 17:25:59,66,100,gp3,No,10.2.25.166,,subnet-0b87147e2b5c5e833,vpc-0fefdc45dcc9cdf56,sg-067d37f43468aa3c1,,0.69,721,OnDemand,Downsize,t3.micro,Low CPU utilization (0.7%),ami-07b2d881c67e4c30e,debian-12-amd64-20250923-2244,Debian 12 (20250923-2244),2025-09-24T13:54:35.000Z,83,136693071363,amazon,Linux/Unix,Linux/UNIX,x86_64,hvm,xen,available,machine,ebs,/dev/xvda,simple,True,Unknown,Unknown,Unknown,2027-09-24T13:54:35.000Z,True,Debian,High,Public AMI - verify source; Third-party AMI owner: 136693071363; AMI is deprecated; Not using IMDSv2 (Instance Metadata Service v2),Non-Compliant: Deprecated AMI,URGENT: Replace deprecated AMI immediately,1,/dev/xvda:gp3:8GB:Unencrypted,0,No tags,RunInstances,amazon/debian-12-amd64-20250923-2244
163799539090,us-west-2,i-0baa65b694838da90,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-24 18:03:55,10,20,gp2,No,"10.2.10.122,10.2.15.155",,subnet-036058c8cdf46152e,vpc-0fefdc45dcc9cdf56,"sg-0198452d8200b4386,sg-0fe5d41341354db3b",eks-stage-nodes-21-t3-xlarge-72ca9270-3b12-5c6f-b613-65c6acd708a1,8.84,243,OnDemand,Downsize,t3.large,Low CPU utilization (8.8%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
163799539090,us-west-2,i-089e5c0e8895b90cf,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-24 18:01:03,10,20,gp2,No,"10.2.9.38,10.2.10.60,10.2.9.219",,subnet-036058c8cdf46152e,vpc-0fefdc45dcc9cdf56,"sg-0198452d8200b4386,sg-0fe5d41341354db3b",eks-stage-nodes-21-t3-xlarge-72ca9270-3b12-5c6f-b613-65c6acd708a1,9.38,243,OnDemand,Downsize,t3.large,Low CPU utilization (9.4%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
