account_id,region,instance_id,instance_name,environment,state,platform,instance_type,instance_family,vcpu_count,cpu_architecture,launch_time,days_since_launch,root_volume_size_gb,root_volume_type,has_instance_store,private_ips,public_ip,subnet_id,vpc_id,security_group_ids,autoscaling_group_name,avg_cpu_30d,cpu_data_points_count_30d,purchase_option,rightsizing_action,recommended_instance_type,recommendation_reason,ami_id,ami_name,ami_description,ami_creation_date,ami_age_days,ami_owner_id,ami_owner_alias,ami_platform,ami_platform_details,ami_architecture,ami_virtualization_type,ami_hypervisor,ami_state,ami_image_type,ami_root_device_type,ami_root_device_name,ami_sriov_net_support,ami_ena_support,ami_tpm_support,ami_boot_mode,ami_imds_support,ami_deprecation_time,ami_is_public,ami_category,ami_security_risk_level,ami_security_risk_reasons,ami_compliance_status,ami_update_recommendation,ami_block_device_count,ami_block_devices_details,ami_tags_count,ami_tags_details,ami_usage_operation,ami_image_location
13612877090,us-west-2,i-069abf73be8161aba,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-30 20:44:39,3,20,gp2,No,"10.0.15.202,10.0.13.57",,subnet-04a5869813b6a975e,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,7.21,96,Spot,Downsize,t3.large,Low CPU utilization (7.2%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0b5e05ca289d955f1,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 19:00:43,2,20,gp2,No,"10.0.8.121,10.0.11.200",,subnet-04a5869813b6a975e,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,7.32,50,Spot,Downsize,t3.large,Low CPU utilization (7.3%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-04c7420c334a44546,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 19:02:36,2,20,gp2,No,"10.0.14.168,10.0.14.157,10.0.8.216",,subnet-04a5869813b6a975e,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,8.96,50,Spot,Downsize,t3.large,Low CPU utilization (9.0%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0be4f7fa269ba6829,,Prod,running,Linux/Unix,m5.xlarge,m5,4,x86_64,2025-12-03 12:21:04,1,50,gp2,No,10.0.1.77,,subnet-03260bea47be3c959,vpc-09eddf9011fb0fede,sg-06827e66d473f0164,,2.23,32,OnDemand,Downsize,m5.large,Low CPU utilization (2.2%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-04e876d13d4497fa2,,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-12-04 13:07:58,0,50,gp2,No,10.0.1.199,,subnet-03260bea47be3c959,vpc-09eddf9011fb0fede,sg-06827e66d473f0164,,9.49,8,OnDemand,Downsize,t3.small,Low CPU utilization (9.5%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0f37cf15dc7e6d41c,,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-12-04 13:07:58,0,50,gp2,No,10.0.1.224,,subnet-03260bea47be3c959,vpc-09eddf9011fb0fede,sg-06827e66d473f0164,,2.13,8,OnDemand,Downsize,t3.small,Low CPU utilization (2.1%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0870bc547d0d07d7f,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-21 21:08:51,12,20,gp2,No,"10.0.9.176,10.0.11.169,10.0.11.158",,subnet-04a5869813b6a975e,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,10.82,312,Spot,Downsize,t3.large,Low CPU utilization (10.8%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0268dcac1e5c8fc79,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-01 19:23:21,3,20,gp2,No,"10.0.12.68,10.0.8.76,10.0.14.88",,subnet-04a5869813b6a975e,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,12.97,73,Spot,Downsize,t3.large,Low CPU utilization (13.0%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-05b5145ba588a7324,,Prod,running,Linux/Unix,m5.xlarge,m5,4,x86_64,2025-12-03 13:47:59,1,50,gp2,No,10.0.1.9,,subnet-03260bea47be3c959,vpc-09eddf9011fb0fede,sg-06827e66d473f0164,,2.92,31,OnDemand,Downsize,m5.large,Low CPU utilization (2.9%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-049811bd83a7af13a,Sophos Data Collector,Prod,running,Linux/Unix,c5n.2xlarge,c5n,8,x86_64,2025-12-03 18:28:57,1,16,gp2,No,"10.0.16.135,10.0.17.188,10.0.23.100",100.20.191.187,subnet-0c02f0d00a645a8d6,vpc-09eddf9011fb0fede,"sg-076caf114edcde957,sg-00667aaa18997554d",,6.21,26,OnDemand,Downsize,c5n.2xlarge,Low CPU (6.2%) but no smaller type available,ami-03174567602b2b4ce,NDR-PROD-Appliance-2025-10-07_09.49.36GMT-16580282-44e6-458b-9865-24c48c105d48,No description,2025-10-22T08:49:56.000Z,55,679593333241,aws-marketplace,Linux/Unix,Linux/UNIX,x86_64,hvm,xen,available,machine,ebs,/dev/sda1,simple,True,Unknown,Unknown,Unknown,2027-10-22T08:49:56.000Z,True,Other/Custom,High,Public AMI - verify source; Third-party AMI owner: 679593333241; AMI is deprecated; Not using IMDSv2 (Instance Metadata Service v2),Non-Compliant: Deprecated AMI,URGENT: Replace deprecated AMI immediately,3,/dev/sda1:gp2:8GB:Unencrypted; /dev/sdb:Unknown; /dev/sdc:Unknown,0,No tags,RunInstances,aws-marketplace/NDR-PROD-Appliance-2025-10-07_09.49.36GMT-16580282-44e6-458b-9865-24c48c105d48
13612877090,us-west-2,i-0a99dd246c91368ea,,Prod,running,Linux/Unix,m5.xlarge,m5,4,x86_64,2025-12-04 13:08:01,0,50,gp2,No,10.0.1.53,,subnet-03260bea47be3c959,vpc-09eddf9011fb0fede,sg-06827e66d473f0164,,2.58,8,OnDemand,Downsize,m5.large,Low CPU utilization (2.6%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-07949859ba07bc83e,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-01 03:18:35,3,20,gp2,No,"10.0.63.64,10.0.59.9",,subnet-00811c885e78b274b,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,6.96,90,Spot,Downsize,t3.large,Low CPU utilization (7.0%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0cf44d614d3181f57,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 04:25:23,2,20,gp2,No,"10.0.63.218,10.0.63.194",,subnet-00811c885e78b274b,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,9.61,64,Spot,Downsize,t3.large,Low CPU utilization (9.6%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0eeee7d4c04e088b3,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 17:47:16,2,20,gp2,No,"10.0.62.92,10.0.62.2,10.0.57.45",,subnet-00811c885e78b274b,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,6.88,51,Spot,Downsize,t3.large,Low CPU utilization (6.9%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0ea870f10715452ca,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-03 09:17:42,1,20,gp2,No,"10.0.61.186,10.0.58.38,10.0.61.79",,subnet-00811c885e78b274b,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,9.22,36,Spot,Downsize,t3.large,Low CPU utilization (9.2%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0300e2ee1196d66fc,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-03 18:01:50,1,20,gp2,No,"10.0.56.101,10.0.57.100,10.0.56.178",,subnet-00811c885e78b274b,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,7.89,27,Spot,Downsize,t3.large,Low CPU utilization (7.9%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-000696983b07ace70,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 19:04:19,2,20,gp2,No,"10.0.41.110,10.0.45.11,10.0.40.25",,subnet-0ad019f72ebfe75c2,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,6.91,50,Spot,Downsize,t3.large,Low CPU utilization (6.9%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-04df03a484e5eda5b,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 19:04:19,2,20,gp2,No,"10.0.45.154,10.0.41.12",,subnet-0ad019f72ebfe75c2,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,7.06,50,Spot,Downsize,t3.large,Low CPU utilization (7.1%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
13612877090,us-west-2,i-0a6bef6dec9e63935,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-03 18:00:16,1,20,gp2,No,"10.0.42.254,10.0.40.197,10.0.41.149",,subnet-0ad019f72ebfe75c2,vpc-09eddf9011fb0fede,"sg-0e4ad1db04eaa6230,sg-0a0537e1c46cee0c4",eks-dev-nodes-spot-21-t3-xlarge-e4ca6699-f08c-a80e-6335-caef78a2d415,7.7,27,Spot,Downsize,t3.large,Low CPU utilization (7.7%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
